Review Number,Review Text,Store
304,It's cheap with a great selection.,Lidl
305,"All u need is available
Good price",Lidl
306,Convenient shopping with plenty of parking.,Lidl
307,Good shop always long ques,Lidl
308,Lots of customers very little staff to help the lots of customers,Lidl
309,Small store but efficient.,Lidl
310,Well stocked. Has bread slicing machine.,Lidl
311,Good value for weekly shopping,Lidl
312,"Impersonable store, same stock everything week,  no variety",Lidl
313,It's Lidl! What more do I need to say in this review.,Lidl
314,"You know what to expect from Lidl, Great as always",Lidl
315,Always good value and good service,Lidl
316,"Usual lidl. Tidy, inexpensive, friendly staff",Lidl
317,"Very helpful
Got everything i needed",Lidl
318,Very good quality of Good's,Lidl
319,"Great stores, bargain prices",Lidl
320,ALWAYS a pleasure staff very helpful,Lidl
321,Prices a little lower than normal shops.,Lidl
322,Nice Lidl store. Never lets me down.,Lidl
323,Great deals and a lovely bakery,Lidl
324,Decent. Check used by dates though.,Lidl
325,"Depressing and cramped supermarket, as joyful as a Soviet Gulag.",Lidl
326,Usual Lidl store but from the layout not enough space for all stock.,Lidl
327,"As always, spent much less than at a similar supermarket",Lidl
328,Great prices and service.,Lidl
329,Fabulous new store in Baldoyle,Lidl
330,Tend to be under staffed on tills! prepare to que!,Lidl
331,Good service and polite staff,Lidl
332,90 cent for a fresh tagatelli. Smoke that one,Lidl
333,I hope you're not in a hurry. Has no water....,Lidl
334,Very pleasant shopping trip,Lidl
335,Great value & great opening hours,Lidl
336,Good prices good service,Lidl
337,Best lidl in IRELAND so far.,Lidl
338,Please bring back the Greek / Spanish week promotion's,Lidl
339,👌 …,Lidl
340,Doughnuts slap 😋 …,Lidl
341,The parking lot is full at busy hours,Lidl
342,Very good excellent choice,Lidl
343,"Small and cramped, not enough checkouts open,",Lidl
344,Good range of products.,Lidl
345,Very cheap economical stuff,Lidl
346,"Big shop, busy place.",Lidl
347,Good  for value for money.,Lidl
348,Bad no staff delays,Lidl
349,"Old and messy, but assortment good",Lidl
350,As usual Lidl doesn't employee enough workers,Lidl
351,Convenience and good value for money,Lidl
352,Never seem to have to queue outside,Lidl
353,There cookies are so nice,Lidl
354,Great value always.,Lidl
355,A bit small and untidy. Tired.,Lidl
356,Needs more power drills,Lidl
357,Great local shop,Lidl
358,Just a super shop 10/10,Lidl
359,You get what you pay for...service is poor,Lidl
360,Good place to shop,Lidl
361,very good value.,Lidl
362,It'sLidl. There can be long queues,Lidl
363,Nice shop and staff,Lidl
364,Not the most helpful staff this evening.,Lidl
365,Typical Lidl but smaller than most.,Lidl
366,One of the nicest Lidls around.,Lidl
367,The store is always so cold,Lidl
368,This Lidl is as good as Portmarnock's Lidl,Lidl
369,Fast friendly service..,Lidl
370,So big has everything,Lidl
371,Not as small as I thought it would be......,Lidl
372,Not enough checkouts open ever,Lidl
373,Great,Lidl
374,Smaller than average store,Lidl
375,Love the Greek yogurt here,Lidl
376,It's a nice shoop,Lidl
377,"cheep price, good product",Lidl
378,I Just love this supermarket! !!,Lidl
379,Very plé sent staff,Lidl
380,Very helpful staff,Lidl
381,Old man gave me a punch,Lidl
382,Good value for money,Lidl
383,Service at till very slow,Lidl
384,Lots of parking and large shop,Lidl
385,Who doesn't love lidl now..,Lidl
386,Large store. Lot of options.,Lidl
387,Same as all other LIDL's,Lidl
388,Excellent.,Lidl
389,Always a place of gold products,Lidl
390,There food there I like food,Lidl
391,Small but handy,Lidl
392,"Worked on the renovation, it looks well",Lidl
393,Always great valu,Lidl
394,"Small Lidl, very busy at times",Lidl
395,Small but good,Lidl
396,Good lidl good management,Lidl
397,Staff are very friendly.,Lidl
398,It's just a regular Lidl.,Lidl
399,Not bad,Lidl
400,Verry good shop,Lidl
401,Easy cheapcleanshop worthavisit,Lidl
402,Great store!,Lidl
403,Best donuts around,Lidl
404,Good shop,Lidl
405,It's lidl,Lidl
406,Good value.,Lidl
407,Nice shopping!,Lidl
408,Poorly stocked.,Lidl
409,"Lidl, does exactly what it says on the tin!!!",Lidl
410,Just like any Lidl shop,Lidl
411,Great value 😊 …,Lidl
412,Great value supermarket,Lidl
413,It's always crowded......,Lidl
414,Always big ques,Lidl
415,Best supermarket in dublin,Lidl
416,"Standard lidl, can't beat it",Lidl
417,Very good value,Lidl
418,Good prices,Lidl
419,Always what u need 😊 …,Lidl
420,"Small lidl, limited choice.",Lidl
421,Excellent shop,Lidl
422,God selection of meats,Lidl
423,Good place.,Lidl
424,Good parking,Lidl
425,Good shops,Lidl
426,Great shop,Lidl
427,Love Lidl,Lidl
428,Good value.,Lidl
429,Great shopping!!!,Lidl
430,Perfect.,Lidl
431,Same as all the others.,Lidl
432,Great value,Lidl
433,a lidl bit pricier than aldis,Lidl
434,Best place!,Lidl
435,Great value,Lidl
436,Good value,Lidl
437,Great service,Lidl
438,Extremely cheap 🙏 …,Lidl
439,Allways plesant,Lidl
440,Good selection,Lidl
441,Wash your hands,Lidl
442,It's a lidl... Seen one... Etc,Lidl
443,Cheap and cheerful,Lidl
444,Typical Lidl layout.,Lidl
445,Nice cheap supermarket,Lidl
446,Really good,Lidl
447,Quick at service,Lidl
448,Nice place,Lidl
449,No room in the isles,Lidl
450,Unhappy staff...,Lidl
451,Its really cheap,Lidl
452,Good shopping,Lidl
453,Cheap and quality,Lidl
454,Friendly and efficient,Lidl
455,Efficent,Lidl
456,Variety and pricing,Lidl
457,More 4 you,Lidl
458,Quick service,Lidl
459,Easy access,Lidl
460,Good choise,Lidl
461,Good,Lidl
462,Ok,Lidl
463,Easy access,Lidl
464,they are slow,Lidl
465,Brilliant,Lidl
466,Ok,Lidl
467,Great,Lidl
468,Ok,Lidl
469,Very good,Lidl
470,It's closed,Lidl
471,Good,Lidl
472,Hate shopping,Lidl
473,Brilliant,Lidl
474,Good,Lidl
475,Nice,Lidl
476,Dump,Lidl
477,Food variety,Lidl
478,Great,Lidl
479,Excellent,Lidl
480,Very cheap,Lidl
481,A+,Lidl
482,Superb shop,Lidl
483,Bad,Lidl
484,Loop,Lidl
485,Quite place,Lidl
486,Queues,Lidl
487,cheap,Lidl
488,Cheap,Lidl
489,Long queues,Lidl
490,New modern lidl,Lidl
491,Cheap,Lidl
492,OK,Lidl
493,My local :-),Lidl
494,The usual Lidl store,Lidl
495,Lidl is as lidl is.,Lidl
496,It's a lidl.,Lidl
497,Very Good,Lidl
498,"The largest in the area, well stocked, comfortable and good prices.",Lidl
499,"Beautiful place with other activities around, what can I say, excellent for shopping, convenient. I recommend it to everybody.",Lidl
500,"Good business, good prices.",Lidl
501,They don't restock products after a certain hour and it's difficult to find things for those who go to the market after 6pm,Lidl
502,Unfortunately I didn't find what I was looking for. Maybe because it's a really small Lidl???? But coffee beans and oven cleaner usually always have to be there,Lidl
503,"A nice new Lidl where shopping is good also because, unlike many other stores, there is a lot of space between the shelves.",Lidl
