Review Number,Review Text,Store
381,A taromat appeared. You can return the packaging and use this check to pay for purchases in the store,Aldi
382,"HAS everything you need, good prices and acacias",Aldi
383,Quite a practical store. There is everything you need and good prices.,Aldi
384,"There are everyday shopping products at a competitive price. The establishment has a large parking lot. I recommend paying with a card, many of their products cost 0.49 or 0.69... When paying, they do not usually return the change. I have been shopping in the store for three weeks and it is something that I have been able to verify. What's more, on the last day I asked politely and the cashier told me that they had bad change, when he could clearly see that his cash register was overflowing with cents and coins. A way to make the client lose money weekly.",Aldi
385,This supermarket is very small like all others in Ireland but offers very low prices on its basic basket products. You will find local products and you can save a lot by doing your weekly shopping.,Aldi
386,"When I was in Ireland for language week, I lived near this Aldi's. To me it seemed like a regular Aldi. The staff was friendly like every person in Ireland.

During my school trip to Ireland, I lived near this Aldi. To me it seemed like a normal Aldi. The staff was friendly, like everyone in Ireland.",Aldi
387,Good value for money,Aldi
388,It is comfortable and I really liked the way the lady of the house served us,Aldi
389,You can always find a parking space and the store itself is calm...👍😆 …,Aldi
390,Verygood price and quality,Aldi
391,You can always park an asset in the parking lot 🚗🚐🚚🚛🚌. …,Aldi
392,"Well stocked, not too high quality",Aldi
393,I don't like the new markets,Aldi
394,Parking always available nearby,Aldi
395,"Average, but good in a pinch 🙄! …",Aldi
396,Everything's fine...,Aldi
397,It's Aldi,Aldi
398,Cheap,Aldi
399,really cheap,Aldi
400,ALDI!,Aldi
401,Of the best,Aldi
1,"Has almost everything you might need from a supermarket . The service is good , location is good , parking space is quite big and most importantly the products are superb for their price .",Aldi
2,Nice and clean but stock was a bit low on quite a few products,Aldi
3,"Same Ol'  ... Same Ol'.... but the wine selection and quality has improved!
Jan' 27th., 2023 Update, this store like a fine wine is improving with age.",Aldi
4,"Generally a very busy store so you would think they would look after customers by having checkouts open. I have witnessed people leaving down their baskets and walking out because of the long time spent on queues.  Besides that, good produce. Good prices. Basic layout and surroundings.  Staff work very hard.",Aldi
5,"Lovely staff in this store,  always welcoming.  Shop is clean and well stocked. Plenty of parking.   Only downside is that the shop does not open until 9am which means they loose out on the school run rush.",Aldi
6,"Wheelchair accessible, staff very helpful and polite, the new fridges are extremely difficult to open if you're a wheelchair user, but staff and customers are more than happy to help you.",Aldi
7,"Nice bright shop, which has benefited from a recent refit.
The staff are very friendly and helpful.
Aldi in Ashbourne is a store that offers great value for money. Car parking is free, however the layout of the car park could be a lot better, entry into and exit from the main parking area is a lot more awkward than is desirable.",Aldi
8,Excellent value….,Aldi
9,"Always treated with respect and friendliness.  Such lovely staff. Queues at checkouts can be a nuisance sometimes if you are in a hurry, but they work so hard, I forgive and and understand.",Aldi
10,"A really good shopping experience in Ashbourne. Friendly and helpful staff, always willing to help. Great prices.",Aldi
11,"Visited for the first time recently. Laid out well as most Aldi stores are. The main downside i see is that the exit from the carpark only has a single lane. I was waiting for a few minutes behind a car that wanted to turn right but wasn't able to get out with traffic. If there was a left turn only lane exiting, it would speed up the exit from the carpark.",Aldi
12,"Love this  Aldi.Parking is a dream,Inside is airy and comfortable,Staff can be a little bit distracted on their ear Mike thingy but  no big deal.10/10.",Aldi
13,"Great. Beautiful clean entrance. Everything in new coolers n very tidy appearance. Same check out service, speedy n friendly. Still value for money.",Aldi
14,Good choice of food but some of the newer shops have more and better choices,Aldi
15,"Love this place. The staff of friendly and helpful, they always have everything I need in stock. The quality of the products is brilliant, and at great prices. They are always happy to get product recommendations, and most of them appear on the shelves after a while.",Aldi
16,Use the store regularly and always clean and friendly staff.,Aldi
17,"Great Shop, very helpful staff. Their fresh fruit and veg are always high quality. The middle aisle is back so grab a bargain while you can.",Aldi
18,Cheaper for many products but often of poorer quality. Soft fruit liable to be over-ripe; cereals tend be partially roasted & get stuck in your teeth. But steaks & several other foods very good & we reduced our weekly food shop by average 10%.,Aldi
19,Staff are friendly and efficient. Stock levels vary especially with fruit/veg. Hand sanitisers readily available. Easy/plenty parking.,Aldi
20,This is an Aldi. Seems a bit smaller than some stores. You probably know what to expect. There's good quality food at reasonable prices. The staff seem very helpful. I even saw one of them help somebody pack their shopping.,Aldi
21,"I  don't  have a car just a shopping bag on wheels. I   have shopped here since they opened. I put  all my purchases in my trolley bag  and empty it at checkout. I did ask if that would be  ok to do  and was told by a Manager ""Do what you need to do"" so l am not treated like a thief for not using store trolley.",Aldi
22,"you ask people to take time to carry out a survey which really a way of further promoting the store ok i can understand that,  how ever when you get to the end of the survey you ask for detail like name /phone number / e-mail address and you are prompted to enter this detail if you don't with the assurance that this information will only be used for promotional purposes.

I don't mind that you post this information on the public web but i will not give you the opportunity to to gain my telephone number etc when it is clearly not required as you say to contact me,  as this can easily be done by e-mail, at the end of the day you ask for to much detail for a promotional gimmick .",Aldi
23,"Always well stocked, friendly till staff, quick service. Excellent value for money!",Aldi
24,"Always bring cash to this store, there are issues with card machines accepting payments. Happened a number of customers ahead of me in the que and myself. Revolt wouldn't work either. Cash is king 👑 …",Aldi
25,"Great store. Friendly staff and really good quality food. I used to buy Christmas food on Mark's & Spencer but lately the quality has been awful so about two years ago I switched to ALDI , just love it.",Aldi
26,"Everything you need stall very helpful
I like that there is plenty of space between the aisle.
And you will still have money in your wallet going home.",Aldi
27,Very well turned out Lots of savings on all items. Staff very friendly. Would recommend this store.,Aldi
28,Love shopping here in Aldi lots of different foods staff are very helpful and friendly,Aldi
29,Very clean shop. Staff members very nice and helpful. Fresh products always in amazing prices.,Aldi
30,Lovely staff. Staff try there best to have shelves filled but so hard when being pulled to the till all the time,Aldi
31,"Whether you just need to pop in for something in a hurry or to do your the weekly shop, Aldi are open long hours, have a comprehensive range of products including weekly special offers and a very pleasant, helpful team of staff. Very popular.",Aldi
32,good cheap shopping with ALDI perfect price fair with VAT 23% be poor 😢 yeah 👎 hate with VAT 23% not good though because always problems yeah thanks cheers bye regards Mark Curran (deaf) …,Aldi
33,Good to shop in great value and a good selection of products friendly staff lots of parking spaces worth a look,Aldi
34,Good clean shop.  Best beef and saves me 100s still the best shop. And great friendly staff.,Aldi
35,I do shop in ALDI but Ashbourne is not my local store. I was shopping there today and witnessed very poor customer service. A sales assistant(woman with blonde hair and a purple colour in it) was extremely rude to an older man when he placed his products on her till. She was serving a customer but had her till closed sign on the till which the man clearly did not see. I was so annoyed with her attitude and rudeness.,Aldi
36,"Lots of fresh products .
Lovely staff, always there to help",Aldi
37,"It good but have go there on a Sunday, If can get mad sometimes 😬 …",Aldi
38,"Great shop, it's clean and has more healthy options than Lidl , great value",Aldi
39,"Ask one of the  main staff workers about where is a product located in the store and was told we dont have it even though it was advirtised on this date. After finding it myself in store, i went looking for that member of staff to tell him that this is what i asked him about. His reply was sorry and looked as if he dosent give a toss..Very dissapointed..",Aldi
40,"Great place to shop..I like the way they open more tills when they see lots of people queuing.
Great value shopping across the store 👍👍👍 …",Aldi
41,Not too bad a shop,Aldi
42,Good value. ..Nice staff..Just be prepared to be an Olympic champion at packing bags because the checkout folks are wow wee quick !,Aldi
43,"Another very good Aldi shop and a bonus for Ashbourne. Great range, friendly staff. Plenty of parking, even for disabled/wheelchair users",Aldi
44,Must be mandatory that the employees only speak English in the store .because she's speaking much time other linguist from North Europe.  Is bad education,Aldi
45,Gid well stoked shop in practical location,Aldi
46,Great value,Aldi
47,"Great Products, Excellent staff, check outs very quick unlike other major stores.",Aldi
48,Great shop... Always has the usual stock and great deals. The cues are never too long at the check outs.,Aldi
49,Love this Aldi. Loads of parking. Everything keept neat and tidy. Staff very helpful. Getting the Christmas stock now. Well worth a visit.,Aldi
50,Nice shop. Evening you are looking there is good and fresh. Would recommend anyone,Aldi
51,"Great s hop
Lovely staff
Fantastic customers
Mighty bargains t",Aldi
52,Wouldn't shop anywhere else great food and bargains false staff very helpful,Aldi
53,"Very clean
Well stocked",Aldi
54,Princess are not always placed correctly. Always check your receipt before you live the shop. You can be highly over charged,Aldi
55,"Very helpful staff. Also, a friendly hello evrytime you walk in and willing to help you.",Aldi
56,Good value for money. Free parking. Good selection of food. Nothing bad to say about it. Recommended. Does what it says on the tin.,Aldi
